"sampleDate","Length..mm.","Species"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-05",695,"chinook"
"2016-07-05",710,"chinook"
"2016-07-05",750,"chinook"
"2016-07-05",670,"chinook"
"2016-08-30",685,"chinook"
"2016-08-30",650,"chinook"
"2016-08-31",640,"chinook"
"2016-08-31",700,"chinook"
"2016-08-31",695,"chinook"
"2016-09-01",700,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-08-16",705,"chinook"
"2016-08-16",705,"chinook"
"2016-08-16",675,"chinook"
"2016-08-16",710,"chinook"
"2016-08-16",655,"chinook"
"2016-08-16",685,"chinook"
"2016-08-17",820,"chinook"
"2016-08-17",660,"chinook"
"2016-08-17",730,"chinook"
"2016-08-17",735,"chinook"
"2016-08-17",780,"chinook"
"2016-08-17",690,"chinook"
"2016-08-17",730,"chinook"
"2016-08-17",675,"chinook"
"2016-08-17",685,"chinook"
"2016-08-17",680,"chinook"
"2016-08-17",710,"chinook"
"2016-08-17",630,"chinook"
"2016-08-17",685,"chinook"
"2016-08-17",665,"chinook"
"2016-08-17",660,"chinook"
"2016-08-17",670,"chinook"
"2016-08-17",610,"chinook"
"2016-08-17",670,"chinook"
"2016-08-17",620,"chinook"
"2016-08-17",690,"chinook"
"2016-08-17",600,"chinook"
"2016-08-17",640,"chinook"
"2016-08-17",635,"chinook"
"2016-08-17",630,"chinook"
"2016-08-17",690,"chinook"
"2016-08-17",690,"chinook"
"2016-10-20",660,"chinook"
"2016-10-20",730,"chinook"
"2016-10-20",650,"chinook"
"2016-10-20",720,"chinook"
"2016-10-21",665,"chinook"
"2016-07-02",620,"chinook"
"2016-07-02",635,"chinook"
"2016-07-02",630,"chinook"
"2016-07-02",675,"chinook"
"2016-07-02",735,"chinook"
"2016-07-02",695,"chinook"
"2016-07-02",630,"chinook"
"2016-07-05",630,"chinook"
"2016-07-05",710,"chinook"
"2016-07-05",655,"chinook"
"2016-07-05",600,"chinook"
"2016-07-05",730,"chinook"
"2016-07-05",780,"chinook"
"2016-07-06",755,"chinook"
"2016-07-06",765,"chinook"
"2016-07-06",740,"chinook"
"2016-07-06",700,"chinook"
"2016-07-06",790,"chinook"
"2016-07-06",750,"chinook"
"2016-07-06",775,"chinook"
"2016-07-06",720,"chinook"
"2016-07-06",670,"chinook"
"2016-07-06",730,"chinook"
"2016-07-06",720,"chinook"
"2016-07-06",700,"chinook"
"2016-07-06",720,"chinook"
"2016-07-06",725,"chinook"
"2016-07-06",710,"chinook"
"2016-07-06",650,"chinook"
"2016-07-06",685,"chinook"
"2016-07-06",700,"chinook"
"2016-07-06",735,"chinook"
"2016-07-06",745,"chinook"
"2016-07-06",725,"chinook"
"2016-07-06",705,"chinook"
"2016-07-06",715,"chinook"
"2016-07-06",735,"chinook"
"2016-05-26",675,"chinook"
"2016-05-26",730,"chinook"
"2016-05-26",760,"chinook"
"2016-05-26",740,"chinook"
"2016-05-26",680,"chinook"
"2016-05-26",720,"chinook"
"2016-05-26",705,"chinook"
"2016-05-26",730,"chinook"
"2016-05-26",685,"chinook"
"2016-05-26",705,"chinook"
"2016-05-26",690,"chinook"
"2016-05-26",660,"chinook"
"2016-05-27",765,"chinook"
"2016-05-27",660,"chinook"
"2016-05-27",775,"chinook"
"2016-05-27",675,"chinook"
"2016-05-27",725,"chinook"
"2016-05-31",675,"chinook"
"2016-05-31",815,"chinook"
"2016-05-31",675,"chinook"
"2016-05-31",735,"chinook"
"2016-05-31",700,"chinook"
"2016-06-01",730,"chinook"
"2016-06-01",810,"chinook"
"2016-06-01",710,"chinook"
"2016-06-01",730,"chinook"
"2016-06-02",665,"chinook"
"2016-06-02",620,"chinook"
"2016-06-02",810,"chinook"
"2016-06-02",670,"chinook"
"2016-06-02",835,"chinook"
"2016-06-02",725,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-08-21",670,"chinook"
"2016-08-21",630,"chinook"
"2016-08-21",710,"chinook"
"2016-08-21",690,"chinook"
"2016-08-21",670,"chinook"
"2016-08-21",675,"chinook"
"2016-08-21",685,"chinook"
"2016-08-21",720,"chinook"
"2016-08-21",675,"chinook"
"2016-08-21",700,"chinook"
"2016-08-21",700,"chinook"
"2016-08-21",680,"chinook"
"2016-08-21",730,"chinook"
"2016-08-21",715,"chinook"
"2016-08-21",680,"chinook"
"2016-08-21",740,"chinook"
"2016-08-21",640,"chinook"
"2016-08-21",675,"chinook"
"2016-08-21",670,"chinook"
"2016-08-21",660,"chinook"
"2016-08-21",665,"chinook"
"2016-08-21",670,"chinook"
"2016-08-21",690,"chinook"
"2016-10-21",660,"chinook"
"2016-10-21",645,"chinook"
"2016-10-21",770,"chinook"
"2016-10-21",805,"chinook"
"2016-10-21",635,"chinook"
"2016-10-21",670,"chinook"
"2016-10-21",630,"chinook"
"2016-10-21",730,"chinook"
"2016-10-22",665,"chinook"
"2016-10-22",790,"chinook"
"2016-10-22",645,"chinook"
"2016-10-22",685,"chinook"
"2016-10-22",830,"chinook"
"2016-10-22",800,"chinook"
"2016-10-22",790,"chinook"
"2016-10-22",675,"chinook"
"2016-10-22",675,"chinook"
"2016-10-22",720,"chinook"
"2016-10-22",720,"chinook"
"2016-10-23",695,"chinook"
"2016-10-23",675,"chinook"
"2016-10-23",690,"chinook"
"2016-10-23",775,"chinook"
"2016-10-23",720,"chinook"
"2016-10-24",640,"chinook"
"2016-10-24",650,"chinook"
"2016-10-24",690,"chinook"
"2016-10-24",660,"chinook"
"2016-10-24",660,"chinook"
"2016-10-24",630,"chinook"
"2016-10-24",660,"chinook"
"2016-10-24",680,"chinook"
"2016-10-24",670,"chinook"
"2016-10-24",700,"chinook"
"2016-10-24",700,"chinook"
"2016-10-24",680,"chinook"
"2016-07-06",755,"chinook"
"2016-07-06",730,"chinook"
"2016-07-06",650,"chinook"
"2016-07-06",700,"chinook"
"2016-07-06",710,"chinook"
"2016-07-06",675,"chinook"
"2016-07-06",690,"chinook"
"2016-07-07",690,"chinook"
"2016-07-07",710,"chinook"
"2016-07-07",735,"chinook"
"2016-07-07",710,"chinook"
"2016-07-07",705,"chinook"
"2016-07-07",640,"chinook"
"2016-07-07",720,"chinook"
"2016-07-07",700,"chinook"
"2016-07-08",695,"chinook"
"2016-07-08",730,"chinook"
"2016-07-08",745,"chinook"
"2016-07-08",725,"chinook"
"2016-07-08",815,"chinook"
"2016-07-08",820,"chinook"
"2016-07-08",875,"chinook"
"2016-07-08",725,"chinook"
"2016-07-08",725,"chinook"
"2016-07-08",740,"chinook"
"2016-07-08",720,"chinook"
"2016-07-08",860,"chinook"
"2016-07-08",665,"chinook"
"2016-07-08",645,"chinook"
"2016-07-08",640,"chinook"
"2016-07-08",660,"chinook"
"2016-08-15",740,"chinook"
"2016-08-15",730,"chinook"
"2016-08-15",635,"chinook"
"2016-08-19",735,"chinook"
"2016-08-14",705,"chinook"
"2016-08-22",735,"chinook"
"2016-06-02",700,"chinook"
"2016-06-02",790,"chinook"
"2016-06-03",725,"chinook"
"2016-06-03",690,"chinook"
"2016-05-31",830,"chinook"
"2016-05-31",775,"chinook"
"2016-05-31",825,"chinook"
"2016-05-31",770,"chinook"
"2016-05-31",725,"chinook"
"2016-05-31",720,"chinook"
"2016-05-31",735,"chinook"
"2016-06-01",670,"chinook"
"2016-06-01",640,"chinook"
"2016-06-01",760,"chinook"
"2016-06-01",915,"chinook"
"2016-06-01",885,"chinook"
"2016-08-21",650,"chinook"
"2016-08-21",675,"chinook"
"2016-08-21",660,"chinook"
"2016-08-22",710,"chinook"
"2016-08-22",650,"chinook"
"2016-08-22",680,"chinook"
"2016-08-22",665,"chinook"
"2016-08-22",715,"chinook"
"2016-08-22",700,"chinook"
"2016-08-22",695,"chinook"
"2016-08-22",695,"chinook"
"2016-08-22",695,"chinook"
"2016-08-22",710,"chinook"
"2016-08-22",665,"chinook"
"2016-08-22",685,"chinook"
"2016-08-22",650,"chinook"
"2016-08-22",655,"chinook"
"2016-08-22",660,"chinook"
"2016-08-22",655,"chinook"
"2016-08-22",680,"chinook"
"2016-08-22",660,"chinook"
"2016-08-22",660,"chinook"
"2016-08-22",720,"chinook"
"2016-11-17",670,"chinook"
"2016-11-17",670,"chinook"
"2016-11-17",620,"chinook"
"2016-11-17",765,"chinook"
"2016-11-17",650,"chinook"
"2016-11-17",665,"chinook"
"2016-11-17",640,"chinook"
"2016-11-18",690,"chinook"
"2016-11-18",720,"chinook"
"2016-11-18",680,"chinook"
"2016-11-18",650,"chinook"
"2016-11-18",790,"chinook"
"2016-11-18",640,"chinook"
"2016-11-18",690,"chinook"
"2016-10-24",680,"chinook"
"2016-10-24",640,"chinook"
"2016-10-24",760,"chinook"
"2016-10-25",755,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-08-22",665,"chinook"
"2016-08-22",700,"chinook"
"2016-08-22",700,"chinook"
"2016-08-22",795,"chinook"
"2016-08-15",645,"chinook"
"2016-08-15",700,"chinook"
"2016-08-15",630,"chinook"
"2016-08-15",710,"chinook"
"2016-08-15",610,"chinook"
"2016-08-16",660,"chinook"
"2016-07-03",645,"chinook"
"2016-07-03",670,"chinook"
"2016-07-03",700,"chinook"
"2016-07-03",NA,"chinook"
"2016-07-03",NA,"chinook"
"2016-07-03",NA,"chinook"
"2016-07-03",NA,"chinook"
"2016-07-03",NA,"chinook"
"2016-07-03",NA,"chinook"
"2016-07-03",NA,"chinook"
"2016-07-03",NA,"chinook"
"2016-07-03",NA,"chinook"
"2016-11-18",770,"chinook"
"2016-11-18",630,"chinook"
"2016-11-18",615,"chinook"
"2016-11-19",860,"chinook"
"2016-11-19",820,"chinook"
"2016-11-19",760,"chinook"
"2016-11-19",720,"chinook"
"2016-11-19",710,"chinook"
"2016-11-19",685,"chinook"
"2016-11-19",710,"chinook"
"2016-11-19",695,"chinook"
"2016-11-19",670,"chinook"
"2016-11-19",710,"chinook"
"2016-11-21",680,"chinook"
"2016-11-21",730,"chinook"
"2016-11-21",780,"chinook"
"2016-11-21",710,"chinook"
"2016-11-21",740,"chinook"
"2016-11-21",770,"chinook"
"2016-11-21",690,"chinook"
"2016-11-21",625,"chinook"
"2016-11-21",620,"chinook"
"2016-11-21",630,"chinook"
"2016-11-22",630,"chinook"
"2016-11-22",655,"chinook"
"2016-11-22",750,"chinook"
"2016-11-23",730,"chinook"
"2016-11-23",710,"chinook"
"2016-11-23",770,"chinook"
"2016-11-26",635,"chinook"
"2016-11-26",640,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-07-05",NA,"chinook"
"2016-09-04",NA,"chinook"
"2016-09-04",NA,"chinook"
"2016-09-04",660,"chinook"
"2016-09-04",655,"chinook"
"2016-09-04",NA,"chinook"
"2016-09-04",NA,"chinook"
"2016-09-04",NA,"chinook"
"2016-09-04",NA,"chinook"
"2016-09-04",NA,"chinook"
"2016-09-04",NA,"chinook"
"2016-09-04",NA,"chinook"
"2016-09-04",NA,"chinook"
"2016-09-04",NA,"chinook"
"2016-09-04",NA,"chinook"
"2016-09-04",NA,"chinook"
"2016-09-04",NA,"chinook"
"2016-09-04",NA,"chinook"
"2016-09-04",670,"chinook"
"2016-09-04",NA,"chinook"
"2016-10-24",710,"chinook"
"2016-10-25",645,"chinook"
"2016-11-02",760,"chinook"
"2016-11-02",660,"chinook"
"2016-11-02",710,"chinook"
"2016-07-03",NA,"chinook"
"2016-07-03",NA,"chinook"
"2016-07-03",NA,"chinook"
"2016-07-03",NA,"chinook"
"2016-07-03",NA,"chinook"
"2016-07-03",NA,"chinook"
"2016-07-03",NA,"chinook"
"2016-07-03",NA,"chinook"
"2016-07-03",NA,"chinook"
"2016-07-03",NA,"chinook"
"2016-07-03",NA,"chinook"
"2016-07-04",660,"chinook"
"2016-07-04",640,"chinook"
"2016-07-04",720,"chinook"
"2016-07-04",720,"chinook"
"2016-07-04",755,"chinook"
"2016-07-04",640,"chinook"
"2016-07-04",735,"chinook"
"2016-07-04",695,"chinook"
"2016-07-04",685,"chinook"
"2016-07-04",710,"chinook"
"2016-07-04",745,"chinook"
"2016-07-04",710,"chinook"
"2016-07-04",725,"chinook"
"2016-07-04",665,"chinook"
"2016-07-04",760,"chinook"
"2016-07-04",740,"chinook"
"2016-07-04",720,"chinook"
"2016-07-04",730,"chinook"
"2016-07-04",730,"chinook"
"2016-07-04",725,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-07-04",NA,"chinook"
"2016-08-20",750,"chinook"
"2016-08-20",785,"chinook"
"2016-08-20",670,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",725,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-11-17",620,"chinook"
"2016-11-17",710,"chinook"
"2016-11-21",675,"chinook"
"2016-11-21",730,"chinook"
"2016-11-21",670,"chinook"
"2016-01-06",820,"chinook"
"2016-01-06",675,"chinook"
"2016-01-06",825,"chinook"
"2016-01-06",800,"chinook"
"2016-01-15",835,"chinook"
"2016-01-15",860,"chinook"
"2016-01-20",770,"chinook"
"2016-01-27",690,"chinook"
"2016-01-27",740,"chinook"
"2016-01-27",665,"chinook"
"2016-02-02",760,"chinook"
"2016-02-02",680,"chinook"
"2016-02-02",870,"chinook"
"2016-02-01",685,"chinook"
"2016-02-03",785,"chinook"
"2016-02-03",715,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",750,"chinook"
"2016-07-06",710,"chinook"
"2016-07-06",700,"chinook"
"2016-07-06",740,"chinook"
"2016-07-06",720,"chinook"
"2016-07-06",690,"chinook"
"2016-07-06",680,"chinook"
"2016-07-06",740,"chinook"
"2016-07-06",870,"chinook"
"2016-07-06",760,"chinook"
"2016-07-06",720,"chinook"
"2016-05-17",700,"chinook"
"2016-05-17",695,"chinook"
"2016-05-18",700,"chinook"
"2016-05-18",750,"chinook"
"2016-05-18",715,"chinook"
"2016-05-18",715,"chinook"
"2016-05-18",685,"chinook"
"2016-05-18",705,"chinook"
"2016-05-18",730,"chinook"
"2016-05-18",755,"chinook"
"2016-08-20",685,"chinook"
"2016-08-20",670,"chinook"
"2016-08-20",635,"chinook"
"2016-08-20",650,"chinook"
"2016-08-20",645,"chinook"
"2016-08-20",650,"chinook"
"2016-08-20",655,"chinook"
"2016-08-20",675,"chinook"
"2016-08-20",645,"chinook"
"2016-08-20",735,"chinook"
"2016-08-20",745,"chinook"
"2016-08-20",705,"chinook"
"2016-08-20",770,"chinook"
"2016-08-20",690,"chinook"
"2016-08-20",725,"chinook"
"2016-08-20",680,"chinook"
"2016-08-20",715,"chinook"
"2016-08-20",670,"chinook"
"2016-08-20",800,"chinook"
"2016-08-20",750,"chinook"
"2016-08-20",695,"chinook"
"2016-08-20",700,"chinook"
"2016-08-20",685,"chinook"
"2016-08-20",730,"chinook"
"2016-08-20",715,"chinook"
"2016-08-20",715,"chinook"
"2016-08-20",765,"chinook"
"2016-08-20",685,"chinook"
"2016-08-20",750,"chinook"
"2016-08-21",680,"chinook"
"2016-08-21",725,"chinook"
"2016-08-21",705,"chinook"
"2016-08-21",710,"chinook"
"2016-08-21",690,"chinook"
"2016-08-21",680,"chinook"
"2016-08-21",730,"chinook"
"2016-08-21",720,"chinook"
"2016-07-03",710,"chinook"
"2016-07-03",690,"chinook"
"2016-07-03",675,"chinook"
"2016-07-03",690,"chinook"
"2016-07-03",710,"chinook"
"2016-07-03",715,"chinook"
"2016-07-03",680,"chinook"
"2016-07-03",710,"chinook"
"2016-07-03",670,"chinook"
"2016-07-03",810,"chinook"
"2016-07-03",775,"chinook"
"2016-07-03",730,"chinook"
"2016-07-04",675,"chinook"
"2016-08-26",640,"chinook"
"2016-08-26",635,"chinook"
"2016-08-26",670,"chinook"
"2016-08-26",770,"chinook"
"2016-08-26",650,"chinook"
"2016-08-26",620,"chinook"
"2016-08-26",650,"chinook"
"2016-08-26",640,"chinook"
"2016-08-26",660,"chinook"
"2016-08-26",730,"chinook"
"2016-08-26",630,"chinook"
"2016-08-26",610,"chinook"
"2016-08-27",630,"chinook"
"2016-08-27",640,"chinook"
"2016-08-27",790,"chinook"
"2016-08-27",760,"chinook"
"2016-08-27",735,"chinook"
"2016-08-27",695,"chinook"
"2016-08-27",740,"chinook"
"2016-08-27",680,"chinook"
"2016-08-27",640,"chinook"
"2016-08-27",720,"chinook"
"2016-08-27",810,"chinook"
"2016-08-27",795,"chinook"
"2016-07-06",730,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",740,"chinook"
"2016-07-06",690,"chinook"
"2016-07-06",715,"chinook"
"2016-07-06",640,"chinook"
"2016-07-06",735,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",NA,"chinook"
"2016-07-06",730,"chinook"
"2016-07-06",760,"chinook"
"2016-07-06",710,"chinook"
"2016-07-06",710,"chinook"
"2016-05-18",735,"chinook"
"2016-05-18",670,"chinook"
"2016-05-18",725,"chinook"
"2016-05-18",650,"chinook"
"2016-05-18",880,"chinook"
"2016-05-19",775,"chinook"
"2016-05-19",775,"chinook"
"2016-05-23",645,"chinook"
"2016-05-23",695,"chinook"
"2016-05-23",735,"chinook"
"2016-05-24",790,"chinook"
"2016-05-24",660,"chinook"
"2016-05-24",885,"chinook"
"2016-05-25",830,"chinook"
"2016-05-25",945,"chinook"
"2016-05-25",815,"chinook"
"2016-05-25",860,"chinook"
"2016-05-25",815,"chinook"
"2016-05-25",765,"chinook"
"2016-05-25",815,"chinook"
"2016-05-25",675,"chinook"
"2016-05-25",660,"chinook"
"2016-05-25",615,"chinook"
"2016-05-25",630,"chinook"
"2016-05-25",675,"chinook"
"2016-05-25",725,"chinook"
"2016-05-25",875,"chinook"
"2016-05-25",895,"chinook"
"2016-05-25",720,"chinook"
"2016-05-25",790,"chinook"
"2016-05-25",780,"chinook"
"2016-05-25",640,"chinook"
"2016-05-25",675,"chinook"
"2016-05-25",760,"chinook"
"2016-05-26",745,"chinook"
"2016-05-26",775,"chinook"
"2016-05-26",725,"chinook"
"2016-05-26",690,"chinook"
"2016-08-21",690,"chinook"
"2016-08-21",675,"chinook"
"2016-08-21",670,"chinook"
"2016-08-21",700,"chinook"
"2016-08-21",685,"chinook"
"2016-08-21",630,"chinook"
"2016-11-07",700,"chinook"
"2016-11-07",660,"chinook"
"2016-11-07",695,"chinook"
"2016-11-07",665,"chinook"
"2016-11-07",700,"chinook"
"2016-11-07",665,"chinook"
"2016-11-07",725,"chinook"
"2016-11-08",710,"chinook"
"2016-11-08",690,"chinook"
"2016-11-08",800,"chinook"
"2016-10-20",745,"chinook"
"2016-10-22",845,"chinook"
"2016-11-02",745,"chinook"
"2016-11-10",775,"chinook"
"2016-11-16",765,"chinook"
"2016-11-18",615,"chinook"
"2016-11-18",660,"chinook"
"2016-11-14",670,"chinook"
"2016-11-14",650,"chinook"
"2016-11-14",620,"chinook"
"2016-11-14",635,"chinook"
"2016-11-14",650,"chinook"
"2016-11-14",760,"chinook"
"2016-11-14",685,"chinook"
